CODIGO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,AREA,SECTOR,razon
12-28-1018-45,SAN MARCOS,RIO BLANCO,INSTITUTO DE EDUCACION BASICA POR EL SISTEMA DE COOPERATIVA DE ENSEÑANZA,RIO BLANCO,URBANA,COOPERATIVA,SIN_TOKENS
12-29-0025-45,SAN MARCOS,SAN LORENZO,INSTITUTO TECNOLOGICO PRIVADO MIXTO EVANGELICO SUNESIS,SAN LORENZO,URBANA,PRIVADO,SIN_TOKENS
12-03-0018-46,SAN MARCOS,SAN ANTONIO SACATEPEQUEZ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,SAN ANTONIO SACATEPEQUEZ SAN ANTONIO SACATEPEQUEZ,URBANA,OFICIAL,SIN_TOKENS
12-04-0078-46,SAN MARCOS,COMITANCILLO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,10A. CALLE 1-150 ZONA 3,RURAL,OFICIAL,RURAL_CON_ZONA_NUM
12-05-0101-46,SAN MARCOS,SAN MIGUEL IXTAHUACAN,CENTRO DE EDCACIÓN EXTRAESCOLAR-CEEX-,SAN MIGUEL IXTAHUACÁN,URBANA,PRIVADO,SIN_TOKENS
12-06-0098-46,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO TECNOLOGICO PARTICULAR MIXTO CONCEPCION,CONCEPCION TUTUAPA CONCEPCIÓN TUTUAPA,URBANA,PRIVADO,SIN_TOKENS
12-06-4141-46,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO DIVERSIFICADO POR COOPERATIVA,CONCEPCION TUTUAPA CONCEPCION TUTUAPA,URBANA,COOPERATIVA,SIN_TOKENS
12-09-0165-46,SAN MARCOS,TAJUMULCO,CENTRO DE EDCACIÓN EXTRAESCOLAR-CEEX-,TAJUMULCO,URBANA,PRIVADO,LONGITUD_INSUFICIENTE
12-11-0042-46,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,CANTÓN SAN ANDRÉS,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
12-12-0095-46,SAN MARCOS,NUEVO PROGRESO,CENTRO DE EDCACIÓN EXTRAESCOLAR-CEEX-,NUEVO PROGRESO,URBANA,PRIVADO,SIN_TOKENS
12-15-0054-46,SAN MARCOS,MALACATAN,LICEO ESPAÑOL,CANTÓN SAN SEBASTIÁN,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
12-15-0056-46,SAN MARCOS,MALACATAN,LICEO ESPAÑOL,CANTÓN SAN SEBASTIÁN,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
12-15-0073-46,SAN MARCOS,MALACATAN,LICEO ESPAÑOL,CANTÓN SAN SEBASTIÁN,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
12-16-0031-46,SAN MARCOS,CATARINA,"INSTITUTO TECNOLOGICO ""CATARINA""",CATARINA,URBANA,PRIVADO,LONGITUD_INSUFICIENTE
12-17-0048-46,SAN MARCOS,AYUTLA,LICEO CANADIENSE,"LOTIFICACIÓN AYUTLA, 2A.AVE.",URBANA,PRIVADO,SIN_TOKENS
12-22-0008-46,SAN MARCOS,PAJAPITA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,COMPLEJO EDUCATIVO,URBANA,OFICIAL,SIN_TOKENS
12-22-5397-46,SAN MARCOS,PAJAPITA,"INSTITUTO TECNOLOGICO ""GERARDI""",COMPLEJO EDUCATIVO 02/01/2007,URBANA,PRIVADO,SIN_TOKENS
12-25-0027-46,SAN MARCOS,SAN CRISTOBAL CUCHO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTÓN LA ESPERANZA,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
12-26-0073-46,SAN MARCOS,SIPACAPA,CENTRO DE EDCACIÓN EXTRAESCOLAR-CEEX-,SIPACAPA,URBANA,PRIVADO,LONGITUD_INSUFICIENTE
12-27-0019-46,SAN MARCOS,ESQUIPULAS PALO GORDO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ESQUIPULAS PALO GORDO,URBANA,OFICIAL,SIN_TOKENS
12-27-0028-46,SAN MARCOS,ESQUIPULAS PALO GORDO,COLEGIO CRISTIANO GENERACIÓN DEL TERCER MILENIO,CANTÓN BETHANIA,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
12-27-0029-46,SAN MARCOS,ESQUIPULAS PALO GORDO,COLEGIO CRISTIANO GENERACIÓN DEL TERCER MILENIO,CANTÓN BETHANIA,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
12-29-0026-46,SAN MARCOS,SAN LORENZO,INSTITUTO TECNOLOGICO PRIVADO MIXTO EVANGELICO SUNESIS,SAN LORENZO,URBANA,PRIVADO,SIN_TOKENS
12-29-0045-46,SAN MARCOS,SAN LORENZO,COLEIO CRISTIANO,SAN CARLO,RURAL,PRIVADO,LONGITUD_INSUFICIENTE
12-29-1152-46,SAN MARCOS,SAN LORENZO,INSTITUTO PRIVADO URBANO MIXTO LIBERACION,SAN LORENZO,URBANA,PRIVADO,SIN_TOKENS
12-29-5026-46,SAN MARCOS,SAN LORENZO,INSTITUTO TECNOLOGICO PRIVADO MIXTO EVANGELICO SUNESIS,SAN LORENZO,URBANA,PRIVADO,SIN_TOKENS
06-01-0115-45,SANTA ROSA,CUILAPA,"CENTRO DE EDUCACIÓN EXTRAESCOLAR ""SANTA ROSITA""",CENTRO PREVENTIVO EL BOQUERON,RURAL,OFICIAL,SIN_TOKENS
06-02-0021-45,SANTA ROSA,BARBERENA,INEB DE TELESECUNDARIA,INSTALACIONES DE LA EORM BARRIO LOS HORNITOS,RURAL,OFICIAL,RURAL_SOLO_TOKENS_URBANOS
06-02-0070-45,SANTA ROSA,BARBERENA,"IPMB COLEGIO MIXTO ""SAN JOSE""",A LA PAR DE LA DIÓCESIS DE SANTA ROSA DE LIMA Y PASTORAL SOCIAL CÁRITAS,URBANA,PRIVADO,SIN_TOKENS
06-02-0447-45,SANTA ROSA,BARBERENA,INEB,KILOMETRO 55 CARRETERA A EL SALVADOR,URBANA,OFICIAL,URBANA_KM_SIN_CONTEXTO
06-02-1789-45,SANTA ROSA,BARBERENA,COLEGIO MIXTO SAN JOSE,"ALDEA UTZUMAZATE, A LA PAR DEL OBISPADO DE LA DIÓCESIS DE SANTA ROSA DELIMA Y PASTORAL SOCIAL CÁRITAS",URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
06-03-0018-45,SANTA ROSA,SANTA ROSA DE LIMA,INEB DE TELESECUNDARIA,LOTIFICACIÓN LA VILLA,RURAL,OFICIAL,SIN_TOKENS
06-04-0056-45,SANTA ROSA,CASILLAS,INEB,CASERIO LINDA VISTA,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
06-04-0125-45,SANTA ROSA,CASILLAS,IEBC DE ENSEÑANZA,CASERÍO LINDA VISTA,URBANA,COOPERATIVA,URBANA_SIN_EVIDENCIA
06-07-0181-45,SANTA ROSA,SAN JUAN TECUACO,IEBC DE ENSEÑANZA,SAN JUAN TECUACO,URBANA,COOPERATIVA,SIN_TOKENS
06-10-0013-45,SANTA ROSA,SANTA MARIA IXHUATAN,INEB,CANTÓN BUENA VISTA,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
06-10-0039-45,SANTA ROSA,SANTA MARIA IXHUATAN,"COLEGIO ""NUESTRA SEÑORA DEL CARMEN""",CANTÓN EL CENTRO,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
06-10-0333-45,SANTA ROSA,SANTA MARIA IXHUATAN,IEBC DE ENSEÑANZA,CANTON BUENA VISTA,URBANA,COOPERATIVA,URBANA_SIN_EVIDENCIA
06-12-0019-45,SANTA ROSA,SANTA CRUZ NARANJO,INEB,CABECERA MUNICIPAL,RURAL,OFICIAL,RURAL_SOLO_TOKENS_URBANOS
06-12-0357-45,SANTA ROSA,SANTA CRUZ NARANJO,IEBC DE ENSEÑANZA,SANTA CRUZ NARANJO,URBANA,COOPERATIVA,SIN_TOKENS
06-14-2007-45,SANTA ROSA,NUEVA SANTA ROSA,INSTITUTO MIXTO DE EDUCACION BASICA POR COOPERATIVA DE ENSEÑANZA,ALDEA EL RIACHUELO,URBANA,COOPERATIVA,URBANA_SIN_EVIDENCIA
06-01-0039-46,SANTA ROSA,CUILAPA,"ESCUELA NACIONAL DE CIENCIAS COMERCIALES ""PROFESOR JORGE HUGO BARILLAS MÉNDEZ",LOTIFICACION BELLA VISTA EL CALVARIO,URBANA,OFICIAL,SIN_TOKENS
06-01-0110-46,SANTA ROSA,CUILAPA,"PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA, PRONEA","4A. CALLE 2-55 ZONA 4, BARRIO EL LLANITO, CUILAPA, SANTA ROSA",RURAL,OFICIAL,RURAL_CON_ZONA_NUM
06-06-0016-46,SANTA ROSA,ORATORIO,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA EL MANGÓN,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
06-06-1928-46,SANTA ROSA,ORATORIO,COLEGIO PARTICULAR MIXTO BILINGUE VILLA REAL,ORATORIO,URBANA,PRIVADO,LONGITUD_INSUFICIENTE
06-10-0022-46,SANTA ROSA,SANTA MARIA IXHUATAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTÓN BUENA VISTA,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
06-10-0040-46,SANTA ROSA,SANTA MARIA IXHUATAN,"COLEGIO ""NUESTRA SEÑORA DEL CARMEN""",CANTÓN EL CENTRO,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
06-11-0022-46,SANTA ROSA,GUAZACAPAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO SAN MIGUEL ORIENTE (ENTRADA A LA COLONIA LOS ALMENDROS),RURAL,OFICIAL,RURAL_SOLO_TOKENS_URBANOS
06-13-1811-46,SANTA ROSA,PUEBLO NUEVO VIÑAS,LICEO PARTICULAR MIXTO 'SAN ANTONIO',NAN,URBANA,PRIVADO,LONGITUD_INSUFICIENTE
07-01-0001-45,SOLOLA,SOLOLA,"LICEO TECNOLOGICO BILINGUE ""CUAUHTEMALLAN DE SOLOLA""","CASERÍO CAYALÁ, ALDEA EL TABLÓN",URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
07-01-0062-45,SOLOLA,SOLOLA,INSTITUTO TECNOLOGICO DE LA UNIVERSIDAD DEL VALLE DE GUATEMALA,KM. 137,RURAL,PRIVADO,LONGITUD_INSUFICIENTE
07-01-0122-45,SOLOLA,SOLOLA,"LICEO TECNOLOGICO BILINGUE ""CUAUHTEMALLAN DE SOLOLÁ""","CASERÍO CAYALÁ, ALDEA EL TABLÓN",URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
07-01-0201-45,SOLOLA,SOLOLA,"LICEO TECNOLÓGICO BILINGÜE ""CUAUHTEMALLAN DE SOLOLÁ""","CASERÍO CAYALÁ, ALDEA EL TABLÓN",URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
07-03-0001-45,SOLOLA,SANTA MARIA VISITACION,INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA,SECTOR SUR,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
07-06-0073-45,SOLOLA,SANTA CATARINA IXTAHUACAN,INSTITUTO MIXTO DE EDUCACION BASICA POR COOPERATIVA AQ AB AL,ANTIGUA SANTA CATARINA IXTAHUACAN,RURAL,COOPERATIVA,SIN_TOKENS
07-06-2982-45,SOLOLA,SANTA CATARINA IXTAHUACAN,INSTITUTO DE EDUCACIÓN BÁSICA DEL PROGRAMA NUFED N. 33,NUEVA SANTA CATARINA IXTAHUACÁN,URBANA,OFICIAL,SIN_TOKENS
07-07-0246-45,SOLOLA,SANTA CLARA LA LAGUNA,IEBC DE ENSEÑANZA,SANTA CLARA LA LAGUNA,URBANA,COOPERATIVA,SIN_TOKENS
07-08-0008-45,SOLOLA,CONCEPCION,"INEB ""LA ESPERANZA""",SECTOR CHUICAMPANER,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
07-09-0267-45,SOLOLA,SAN ANDRES SEMETABAJ,IEBC,NAN,URBANA,COOPERATIVA,LONGITUD_INSUFICIENTE
07-10-0044-45,SOLOLA,PANAJACHEL,COLEGIO POR MADUREZ TIJAX,02/01/2023,URBANA,PRIVADO,SIN_TOKENS
07-10-2485-45,SOLOLA,PANAJACHEL,COLEGIO PRIVADO TECHNICIENCIA DEL LAGO,PANAJACHEL,URBANA,PRIVADO,SIN_TOKENS
07-10-2954-45,SOLOLA,PANAJACHEL,INSTITUTO MIXTO DE EDUCACION BASICA POR COOPERATIVA INSBAJUCA,BARRIO JUCANYA,RURAL,COOPERATIVA,RURAL_SOLO_TOKENS_URBANOS
07-11-2802-45,SOLOLA,SANTA CATARINA PALOPO,"IEBC ""SANTA CATARINA""",SECTOR CHINIMAYÁ,URBANA,COOPERATIVA,URBANA_SIN_EVIDENCIA
07-12-0001-45,SOLOLA,SAN ANTONIO PALOPO,INEB,SAN ANTONIO PALOPO,URBANA,OFICIAL,SIN_TOKENS
07-13-0001-45,SOLOLA,SAN LUCAS TOLIMAN,INSTITUTO NACIONAL DE EDUCACION BASICA TELESECUNDARIA SCHOFFER GOGGIN,COLONIA EL PORVENIR,RURAL,OFICIAL,RURAL_SOLO_TOKENS_URBANOS
07-13-0018-45,SOLOLA,SAN LUCAS TOLIMAN,INEB DE TELESECUNDARIA,COLONIA XEJUYUP,RURAL,OFICIAL,RURAL_SOLO_TOKENS_URBANOS
07-13-0554-45,SOLOLA,SAN LUCAS TOLIMAN,IPMB 'EVANGELICO SINAHI',SAN LUCAS TOLIMAN,URBANA,PRIVADO,SIN_TOKENS
07-14-0002-45,SOLOLA,SANTA CRUZ LA LAGUNA,INEB,SANTA CRUZ LA LAGUNA,URBANA,OFICIAL,SIN_TOKENS
07-15-0344-45,SOLOLA,SAN PABLO LA LAGUNA,INSTITUTO DE EDUCACIÓN BÁSICA POR COOPERATIVA,SOLOLA,URBANA,COOPERATIVA,LONGITUD_INSUFICIENTE
07-16-2479-45,SOLOLA,SAN MARCOS LA LAGUNA,IEBC,SOLOLA,URBANA,COOPERATIVA,LONGITUD_INSUFICIENTE
07-17-0001-45,SOLOLA,SAN JUAN LA LAGUNA,"COLEGIO CRISTIANO ""NUEVO AMANECER""",CANTÓN CHINIMAYÁ,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
07-17-0356-45,SOLOLA,SAN JUAN LA LAGUNA,IEBC DE ENSEÑANZA,.,URBANA,COOPERATIVA,LONGITUD_INSUFICIENTE
07-17-2573-45,SOLOLA,SAN JUAN LA LAGUNA,INSTITUTO DE EDUCACIÓN BÁSICA POR COOPERATIVA,CANTÓN TZANJUYU,URBANA,COOPERATIVA,URBANA_SIN_EVIDENCIA
07-18-0368-45,SOLOLA,SAN PEDRO LA LAGUNA,IEBC,SAN PEDRO LA LAGUNA,URBANA,COOPERATIVA,SIN_TOKENS
07-19-0017-45,SOLOLA,SANTIAGO ATITLAN,INSTITUTO MIXTO DE EDUCACION BASICA POR COOPERATIVA DE ENSEÑANZA DEL CANTON TZANJUYU,CANTON TZANJUYU,URBANA,COOPERATIVA,URBANA_SIN_EVIDENCIA
07-19-0098-45,SOLOLA,SANTIAGO ATITLAN,"CENTRO EDUCATIVO POR MADUREZ ""NUEVO AMANECER""",CANTÓN PACHICHAJ,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
07-19-0398-45,SOLOLA,SANTIAGO ATITLAN,IEBC DE ENSEÑANZA,CANTON PACHICHAJ,URBANA,COOPERATIVA,URBANA_SIN_EVIDENCIA
07-19-0557-45,SOLOLA,SANTIAGO ATITLAN,COLEGIO EVANGELICO DE EDUCACION BASICA ALFA Y OMEGA,CANTON PACHICHAJ,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
07-19-2482-45,SOLOLA,SANTIAGO ATITLAN,LICEO CRISTIANO ISRAELÍ,CANTÓN TZANJUYÚ,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
07-19-2960-45,SOLOLA,SANTIAGO ATITLAN,COLEGIO CATOLICO DE EDUCACION BASICA P.APLA S STANLEY ROTHER,CANTON XECHIVOY,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
07-19-3001-45,SOLOLA,SANTIAGO ATITLAN,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED N. 34,CANTÓN XECHIVOY,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
07-01-0059-46,SOLOLA,SOLOLA,"LICEO TECNOLÓGICO BILINGÜE ""CUAUHTEMALLAN DE SOLOLA""","CASERÍO CAYALÁ, ALDEA EL TABLÓN",URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
07-01-0061-46,SOLOLA,SOLOLA,"LICEO TECNOLÓGICO BILINGÜE ""CUAUHTEMALLAN DE SOLOLA""","CASERÍO CAYALÁ, ALDEA EL TABLÓN",URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
07-01-0124-46,SOLOLA,SOLOLA,"LICEO TECNOLÓGICO BILINGÜE ""CUAUHTEMALLAN DE SOLOLÁ""","CASERÍO CAYALÁ, ALDEA EL TABLÓN",URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
07-03-0002-46,SOLOLA,SANTA MARIA VISITACION,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,SECTOR SUR,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
07-03-0008-46,SOLOLA,SANTA MARIA VISITACION,"""INSTITUTO TÉCNICO CIENTÍFICO INTERCULTURAL -ITECI-""",SANTA MARÍA VISITACIÓN,URBANA,OFICIAL,SIN_TOKENS
07-04-0023-46,SOLOLA,SANTA LUCIA UTATLAN,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,SANTA LUCÍA UTATLÁN,URBANA,OFICIAL,SIN_TOKENS
07-05-2019-46,SOLOLA,NAHUALA,INSTITUTO MIXTO OXLAJUJ NO'J,CASERÍO CHUANAHUALÁ,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
07-05-2022-46,SOLOLA,NAHUALA,INSTITUTO COMUNITARIO DE CIENCIAS COMERCIALES EL ALTIPLANO,NAHUALA,URBANA,PRIVADO,LONGITUD_INSUFICIENTE
07-06-0099-46,SOLOLA,SANTA CATARINA IXTAHUACAN,INSTITUTO DIVERSIFICADO NORMAL MIXTO POR COOPERATIVA K'AK AQ'AB'AL,ANTIGUA SANTA CATARINA IXTAHUACAN,RURAL,COOPERATIVA,SIN_TOKENS
07-07-0013-46,SOLOLA,SANTA CLARA LA LAGUNA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ESCUELA OFICIAL URBANA MIXTA NO. 2,URBANA,OFICIAL,SIN_TOKENS
07-17-2619-46,SOLOLA,SAN JUAN LA LAGUNA,"CENTRO EDUCATIVO INTEGRAL MAYA TZ'UTUJIL ""OSCAR AZMITIA""",CANTÓN PANOXTI,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
07-18-0017-46,SOLOLA,SAN PEDRO LA LAGUNA,COLEGIO EVANGELICO BILINGUE HOLANDES,SAN PEDRO LA LAGUNA,URBANA,PRIVADO,SIN_TOKENS
07-19-0019-46,SOLOLA,SANTIAGO ATITLAN,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,CANTON PANUL,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
07-19-0032-46,SOLOLA,SANTIAGO ATITLAN,"INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA ATITLAN ""CEDUCA""",CANTÓN XECHIVOY,URBANA,COOPERATIVA,URBANA_SIN_EVIDENCIA
07-19-0034-46,SOLOLA,SANTIAGO ATITLAN,LICEO CRISTIANO ISRAELÍ,CANTÓN TZANJUYÚ,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
07-19-0051-46,SOLOLA,SANTIAGO ATITLAN,LICEO INTEGRAL SANTIAGUITO -LINSA-,CANTÓN PACHICHAJ,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
10-01-0071-45,SUCHITEPEQUEZ,MAZATENANGO,INEB ADSCRITO A ESCUELA NACIONAL DE CIENCIAS COMERCIALES,CANTON SANTA CRISTINA,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
10-01-0083-45,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO TECNOLOGICO DEL SUROCCIDENTE,FINCA CHOJOJA,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
10-01-0093-45,SUCHITEPEQUEZ,MAZATENANGO,INEB 'RAFAEL LANDIVAR',CANTON SANTA CRISTINA,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
10-01-0147-45,SUCHITEPEQUEZ,MAZATENANGO,INEB,CANTON SAN BENITO,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
10-01-0149-45,SUCHITEPEQUEZ,MAZATENANGO,INEB,ALDEA SAN RAFAEL TIERRAS DEL PUEBLO,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
10-01-0185-45,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO BILINGUE AMERICANO,KM. 1.2 CARRETERA A SAN FRANCISCO ZAPOTITLAN,URBANA,PRIVADO,URBANA_KM_SIN_CONTEXTO
10-01-0290-45,SUCHITEPEQUEZ,MAZATENANGO,COMPLEJO EDUCATIVO BILINGUE DEL SUR OCCIDENTE,FINCA EL DELIRIO KILOMETRO 157 DE LA RUTA CA-2,URBANA,PRIVADO,URBANA_KM_SIN_CONTEXTO
10-01-2532-45,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO BASICO POR COOPERATIVA,GRANJAS EL COMPROMISO,URBANA,COOPERATIVA,SIN_TOKENS
10-01-2536-45,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""NUEVA FAMILIA""",KM. 1 CARRETERA A SAN FRANCISCO ZAPOTITLAN,URBANA,PRIVADO,URBANA_KM_SIN_CONTEXTO
10-01-2669-45,SUCHITEPEQUEZ,MAZATENANGO,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED,SALON COMUNAL,RURAL,OFICIAL,SIN_TOKENS
10-02-0029-45,SUCHITEPEQUEZ,CUYOTENANGO,INEB,CANTON PARROQUIA,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
10-02-0051-45,SUCHITEPEQUEZ,CUYOTENANGO,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL DE SUCHITEPEQUEZ,KM. 169 CARRETERA AL PACIFICO,URBANA,PRIVADO,URBANA_KM_SIN_CONTEXTO
10-02-0058-45,SUCHITEPEQUEZ,CUYOTENANGO,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL DE SUCHITEPEQUEZ,KM. 169 CARRETERA AL PACIFICO,URBANA,PRIVADO,URBANA_KM_SIN_CONTEXTO
10-02-0060-45,SUCHITEPEQUEZ,CUYOTENANGO,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 343,LOTIFICACION CAÑAVERALES ACEITUNO,RURAL,OFICIAL,SIN_TOKENS
10-02-0071-45,SUCHITEPEQUEZ,CUYOTENANGO,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL DE SUCHITEPEQUEZ,KM. 169 CARRETERA AL PACIFICO,URBANA,PRIVADO,URBANA_KM_SIN_CONTEXTO
10-02-0140-45,SUCHITEPEQUEZ,CUYOTENANGO,IEBC,"CAMPO DE LA FERIA, CANTÓN SANTA TERESA",URBANA,COOPERATIVA,URBANA_SIN_EVIDENCIA
10-02-2254-45,SUCHITEPEQUEZ,CUYOTENANGO,INEB DE TELESECUNDARIA,LOTIFICACION SICAN,RURAL,OFICIAL,SIN_TOKENS
10-02-2608-45,SUCHITEPEQUEZ,CUYOTENANGO,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL DE SUCHITEPEQUEZ,KM. 169 CARRETERA AL PACIFICO,URBANA,PRIVADO,URBANA_KM_SIN_CONTEXTO
10-04-0016-45,SUCHITEPEQUEZ,SAN BERNARDINO,"COLEGIO PRIVADO MIXTO ""CIENCIA Y TECNOLOGIA""",CANTON LAS FLORES,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
10-04-0017-45,SUCHITEPEQUEZ,SAN BERNARDINO,"COLEGIO PRIVADO MIXTO ""CIENCIA Y TECNOLOGIA""",CANTON LAS FLORES,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
10-04-0020-45,SUCHITEPEQUEZ,SAN BERNARDINO,"COLEGIO PRIVADO MIXTO ""CIENCIA Y TECNOLOGIA""",CANTON LAS FLORES,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
10-04-0159-45,SUCHITEPEQUEZ,SAN BERNARDINO,INSTITUTO DE EDUCACION BASICA POR COOPERATIVA,CANTON LAS FLORES,URBANA,COOPERATIVA,URBANA_SIN_EVIDENCIA
10-04-2049-45,SUCHITEPEQUEZ,SAN BERNARDINO,COLEGIO PRIVADO MIXTO SANTA ELENA,CANTON EL JARDIN,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
10-05-0013-45,SUCHITEPEQUEZ,SAN JOSE EL IDOLO,INEB,SAN JOSE EL IDOLO,URBANA,OFICIAL,SIN_TOKENS
10-05-0014-45,SUCHITEPEQUEZ,SAN JOSE EL IDOLO,INEB DE TELESECUNDARIA,LABOR LA AURORA,RURAL,OFICIAL,SIN_TOKENS
10-05-0170-45,SUCHITEPEQUEZ,SAN JOSE EL IDOLO,IEBC,NAN,URBANA,COOPERATIVA,LONGITUD_INSUFICIENTE
10-06-0014-45,SUCHITEPEQUEZ,SANTO DOMINGO SUCHITEPEQUEZ,INEB,SANTO DOMINGO SUCHITEPEQUEZ,URBANA,OFICIAL,SIN_TOKENS
10-06-0015-45,SUCHITEPEQUEZ,SANTO DOMINGO SUCHITEPEQUEZ,INEB,ALDEA BOLIVIA SANTO DOMINGO SUCHITEPEQUEZ,URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
10-07-0005-45,SUCHITEPEQUEZ,SAN LORENZO,INEB,SAN LORENZO SUCHITEPEQUEZ,URBANA,OFICIAL,SIN_TOKENS
10-07-0008-45,SUCHITEPEQUEZ,SAN LORENZO,"COLEGIO PRIVADO MIXTO ""LICEO LORENZANO""",SAN LORENZO,URBANA,PRIVADO,SIN_TOKENS
10-07-0213-45,SUCHITEPEQUEZ,SAN LORENZO,INSTITUTO DE EDUCACION BASICA POR COOPERATIVA,A UN COSTADO DEL CAMPO DE FUTBOL,URBANA,COOPERATIVA,SIN_TOKENS
10-07-2476-45,SUCHITEPEQUEZ,SAN LORENZO,COLEGIO PRIVADO MIXTO 'LICEO LORENZANO' (POR MADUREZ),MUNICIPIO DE SAN LORENZO,URBANA,PRIVADO,SIN_TOKENS
10-07-2477-45,SUCHITEPEQUEZ,SAN LORENZO,COLEGIO PRIVADO MIXTO 'LICEO LORENZANO',MUNICIPIO DE SAN LORENZO,URBANA,PRIVADO,SIN_TOKENS
10-08-0012-45,SUCHITEPEQUEZ,SAMAYAC,INEB,"CANTON SANTO DOMINGO, SAMAYAC, SUCHITEPEQUEZ",URBANA,OFICIAL,URBANA_SIN_EVIDENCIA
10-08-0027-45,SUCHITEPEQUEZ,SAMAYAC,INSTITUTO DE EDUCACION AVANZADA,CANTON CALVARIO,URBANA,PRIVADO,URBANA_SIN_EVIDENCIA
